date,arrival_time,company,truck_id,waste_type,quantity_tons,quality_score,moisture_content,contamination_level,heating_value_MJ_per_kg
2022-10-24,2022-10-24 11:59:00,RegionalWaste Management,Reg3,Organic,19.237276885131585,7.284604342321496,58.95441818541009,2.7153956576785037,3.236849777469093
2022-10-24,2022-10-24 14:04:00,BuildRight Construction,Bui2,Construction,15.155336280247232,8.184865800717361,17.686325455623027,1.8151341992826389,6.627866697703441
2022-10-24,2022-10-24 14:42:00,MunicipalWaste Co,Mun3,Municipal,21.812961158909516,8.370363022445046,29.477209092705046,1.629636977554954,7.926011399357732
2022-10-24,2022-10-24 15:15:00,BuildRight Construction,Bui1,Construction,9.93009569399079,4.657639153701481,17.686325455623027,5.342360846298519,5.8861368821902085
2022-10-24,2022-10-24 15:48:00,GreenWaste Solutions,Gre2,Organic,18.12087808518458,6.9757591811538235,58.95441818541009,3.0242408188461765,3.204199459809296
2022-10-24,2022-10-24 16:21:00,CommercialServices Inc,Com2,Commercial,9.92929561892969,6.655247538266229,19.65147272847003,3.344752461733771,9.310803270283175
2022-10-24,2022-10-24 16:24:00,RegionalWaste Management,Reg2,Municipal,18.846682907743467,7.090676498995424,29.477209092705046,2.909323501004576,7.606086244301876
2022-10-25,2022-10-25 05:01:00,IndustrialProcess Ltd,Ind1,Industrial,16.608285182727453,8.267873928675884,14.852899861766454,1.7321260713241156,12.742029131937466
2022-10-25,2022-10-25 06:30:00,MunicipalWaste Co,Mun5,Municipal,23.333733198059527,6.720378933193875,29.70579972353291,3.2796210668061248,7.498362489584468
2022-10-25,2022-10-25 07:35:00,CommercialServices Inc,Com1,Commercial,13.120021504552302,6.103535892976262,19.80386648235527,3.8964641070237382,9.128204075374155
2022-10-25,2022-10-25 07:38:00,MunicipalWaste Co,Mun4,Municipal,15.206175081613443,8.407186232661184,29.70579972353291,1.592813767338816,7.919218737535247
2022-10-25,2022-10-25 08:44:00,MunicipalWaste Co,Mun1,Municipal,19.854496753637914,7.384707304070167,29.70579972353291,2.615292695929833,7.664111562203814
2022-10-25,2022-10-25 10:33:00,IndustrialProcess Ltd,Ind2,Industrial,34.531145328257566,8.15721467138889,14.852899861766454,1.8427853286111109,12.69740984039019
2022-10-25,2022-10-25 11:06:00,RegionalWaste Management,Reg2,Municipal,16.510969415125178,6.673537193500939,29.70579972353291,3.3264628064990607,7.486675535881528
2022-10-25,2022-10-25 11:51:00,IndustrialProcess Ltd,Ind3,Industrial,31.1135955783331,8.221180380832864,14.852899861766454,1.7788196191671357,12.72320166936756
2022-10-25,2022-10-25 12:55:00,GreenWaste Solutions,Gre2,Organic,11.482352208131914,7.134189189077186,59.41159944706582,2.865810810922814,3.2033975062840465
2022-10-25,2022-10-25 12:59:00,GreenWaste Solutions,Gre3,Municipal,8.714638034896655,8.459898674501911,29.70579972353291,1.5401013254980889,7.932370423860306
2022-10-25,2022-10-25 13:04:00,MunicipalWaste Co,Mun2,Organic,23.05701158321794,7.907080019118685,59.41159944706582,2.092919980881315,3.2846603183739895
2022-10-25,2022-10-25 13:31:00,BuildRight Construction,Bui1,Construction,18.457023129752002,4.903261267480047,17.823479834119745,5.096738732519953,5.931281755116168
2022-10-25,2022-10-25 14:46:00,MunicipalWaste Co,Mun3,Municipal,22.6138268611229,6.714400753498447,29.70579972353291,3.285599246501553,7.496870941452689
2022-10-25,2022-10-25 15:02:00,GreenWaste Solutions,Gre1,Municipal,6.749482284929475,7.818397891927288,29.70579972353291,2.1816021080727124,7.77231680511138
2022-10-25,2022-10-25 15:29:00,BuildRight Construction,Bui2,Construction,17.500624850949546,4.117906863959263,17.823479834119745,5.882093136040737,5.766312915539147
2022-10-25,2022-10-25 16:42:00,IndustrialProcess Ltd,Ind4,Industrial,24.746991061749867,8.69027052215346,14.852899861766454,1.30972947784654,12.912345083942023
2022-10-25,2022-10-25 17:54:00,CommercialServices Inc,Com2,Municipal,12.352769571799126,6.577870566084226,29.70579972353291,3.4221294339157744,7.462806835597021
2022-10-25,2022-10-25 19:03:00,RegionalWaste Management,Reg1,Municipal,15.048713245325668,8.303909551192596,29.70579972353291,1.6960904488074036,7.893451338569519
2022-10-25,2022-10-25 20:35:00,RegionalWaste Management,Reg3,Commercial,21.200510940547424,6.953770506126424,19.80386648235527,3.046229493873576,9.391856945559306
2022-10-26,2022-10-26 05:24:00,IndustrialProcess Ltd,Ind2,Industrial,15.332507590061015,8.451956421453309,14.99868178654018,1.5480435785466913,12.801657433100173
2022-10-26,2022-10-26 06:04:00,MunicipalWaste Co,Mun3,Municipal,14.282254128822332,7.6025096045149745,29.99736357308036,2.3974903954850255,7.6985643550800225
2022-10-26,2022-10-26 06:55:00,BuildRight Construction,Bui1,Construction,13.497181913702809,6.35847699122927,17.998418143848216,3.64152300877073,6.228233040210587
2022-10-26,2022-10-26 07:28:00,MunicipalWaste Co,Mun1,Municipal,17.31064861691361,7.946714593425652,29.99736357308036,2.053285406574348,7.7842217675446586
2022-10-26,2022-10-26 07:32:00,RegionalWaste Management,Reg2,Municipal,21.20942406142253,7.020413790189576,29.99736357308036,2.9795862098104244,7.553706427775118
2022-10-26,2022-10-26 07:52:00,CommercialServices Inc,Com4,Commercial,12.98229328603551,6.988821147939887,19.998242382053572,3.0111788520601133,9.387873330204673
2022-10-26,2022-10-26 08:26:00,MunicipalWaste Co,Mun4,Municipal,14.592374444995697,6.774910084881083,29.99736357308036,3.225089915118917,7.492611403517166
2022-10-26,2022-10-26 09:11:00,CommercialServices Inc,Com1,Commercial,18.641978735605907,7.6891371149874885,19.998242382053572,2.3108628850125115,9.604694255440148
2022-10-26,2022-10-26 09:54:00,CommercialServices Inc,Com3,Commercial,21.335890919657786,7.445098803845556,19.998242382053572,2.554901196154444,9.529138913416794
2022-10-26,2022-10-26 10:44:00,GreenWaste Solutions,Gre2,Municipal,13.365815780865788,7.500090197483848,29.99736357308036,2.499909802516152,7.6730766902434
2022-10-26,2022-10-26 11:43:00,IndustrialProcess Ltd,Ind1,Industrial,24.56897199781274,7.943191623503907,14.99868178654018,2.056808376496093,12.596750298145146
2022-10-26,2022-10-26 12:08:00,RegionalWaste Management,Reg1,Municipal,15.676017287798754,6.081048622306522,29.99736357308036,3.918951377693478,7.319939944915826
2022-10-26,2022-10-26 13:11:00,IndustrialProcess Ltd,Ind3,Industrial,18.444121482053703,8.427724438727628,14.99868178654018,1.572275561272372,12.791897901437189
2022-10-26,2022-10-26 13:26:00,MunicipalWaste Co,Mun2,Municipal,16.76741022322526,7.906118993654091,29.99736357308036,2.0938810063459092,7.774119316546238
2022-10-26,2022-10-26 13:32:00,RegionalWaste Management,Reg3,Commercial,18.18269541679694,6.398926315557272,19.998242382053572,3.601073684442728,9.20523927733846
2022-10-26,2022-10-26 14:05:00,BuildRight Construction,Bui2,Construction,21.914737328023044,6.162464981939606,17.998418143848216,3.837535018060394,6.187117040236479
2022-10-26,2022-10-26 15:48:00,GreenWaste Solutions,Gre1,Organic,18.977725779783555,7.445499436685175,59.99472714616072,2.554500563314825,3.213514629470972
2022-10-26,2022-10-26 16:32:00,CommercialServices Inc,Com2,Commercial,19.113973057766994,6.445152968377208,19.998242382053572,3.554847031622792,9.219551253798475
2022-10-26,2022-10-26 17:37:00,GreenWaste Solutions,Gre3,Organic,18.52468785557737,6.635303096772187,59.99472714616072,3.364696903227813,3.1289247488049856
2022-10-26,2022-10-26 19:17:00,RegionalWaste Management,Reg4,Commercial,22.45508890095926,6.886318579282663,19.998242382053572,3.113681420717337,9.356138080944305
2022-10-27,2022-10-27 05:07:00,RegionalWaste Management,Reg2,Commercial,15.866697945130687,7.9859892783527195,20.29357117701967,2.0140107216472805,9.673292265563521
2022-10-27,2022-10-27 06:16:00,RegionalWaste Management,Reg3,Municipal,18.339198581962957,8.986265947184094,30.440356765529504,1.0137340528159058,8.011350380940518
2022-10-27,2022-10-27 07:33:00,MunicipalWaste Co,Mun2,Municipal,25.32258708284764,6.234957803228833,30.440356765529504,3.7650421967711667,7.32935883284457
2022-10-27,2022-10-27 07:40:00,MunicipalWaste Co,Mun5,Municipal,13.008594704586084,7.0845912917440295,30.440356765529504,2.9154087082559705,7.539965143671549
2022-10-27,2022-10-27 08:16:00,RegionalWaste Management,Reg1,Municipal,15.073616044564977,6.640361706890148,30.440356765529504,3.3596382931098523,7.429849952485082
2022-10-27,2022-10-27 10:21:00,MunicipalWaste Co,Mun4,Organic,22.11106151352747,6.9393224984282025,60.88071353105901,3.0606775015717975,3.1268717314446266
2022-10-27,2022-10-27 11:32:00,IndustrialProcess Ltd,Ind2,Industrial,37.264604911103255,9.020387149609315,15.220178382764752,0.9796128503906854,13.008021616470225
2022-10-27,2022-10-27 11:45:00,RegionalWaste Management,Reg4,Industrial,13.404350046371103,7.1464824361443,15.220178382764752,2.8535175638557,12.254606162046379
2022-10-27,2022-10-27 11:49:00,IndustrialProcess Ltd,Ind3,Industrial,45.0629914012688,8.322839551274445,15.220178382764752,1.6771604487255551,12.727568113682482
2022-10-27,2022-10-27 12:59:00,GreenWaste Solutions,Gre2,Organic,15.67914394848959,6.702573745991729,60.88071353105901,3.297426254008271,3.1024178815557213
2022-10-27,2022-10-27 13:10:00,IndustrialProcess Ltd,Ind1,Commercial,42.18611605642605,8.206922553506804,20.29357117701967,1.7930774464931964,9.741529761254318
2022-10-27,2022-10-27 14:28:00,MunicipalWaste Co,Mun1,Municipal,16.94537081405547,8.20450483145602,30.440356765529504,1.7954951685439795,7.817568206912513
2022-10-27,2022-10-27 14:32:00,BuildRight Construction,Bui1,Construction,11.233672863203099,5.2828011296581225,18.264214059317702,4.7171988703418775,5.989818246075695
2022-10-27,2022-10-27 16:13:00,CommercialServices Inc,Com3,Municipal,4.465937045445135,6.7289688662169995,30.440356765529504,3.2710311337830005,7.451813807713173
2022-10-27,2022-10-27 17:56:00,MunicipalWaste Co,Mun3,Municipal,15.616180475867644,7.2943582250229895,30.440356765529504,2.7056417749770105,7.591961964122419
2022-10-27,2022-10-27 17:57:00,GreenWaste Solutions,Gre3,Organic,10.911715362511906,6.85098586185455,60.88071353105901,3.14901413814545,3.117747413667947
2022-10-27,2022-10-27 17:57:00,GreenWaste Solutions,Gre1,Municipal,7.700449953822806,8.18679510484855,30.440356765529504,1.8132048951514506,7.813178337354674
2022-10-27,2022-10-27 19:11:00,CommercialServices Inc,Com1,Municipal,4.8428230536849,6.180322353892057,30.440356765529504,3.8196776461079427,7.31581585157002
2022-10-27,2022-10-27 19:38:00,CommercialServices Inc,Com2,Commercial,9.39445792450755,5.98977541711196,20.29357117701967,4.01022458288804,9.056741251872507
2022-10-27,2022-10-27 20:34:00,RegionalWaste Management,Reg5,Commercial,22.556325941113876,7.068770083319851,20.29357117701967,2.9312299166801488,9.389999760960395
2022-10-28,2022-10-28 06:30:00,MunicipalWaste Co,Mun3,Municipal,17.01907564868403,7.689712199229097,30.784875785290467,2.3102878007709027,7.666394812698199
2022-10-28,2022-10-28 07:11:00,RegionalWaste Management,Reg3,Organic,23.270023441888743,5.325572178796436,61.569751570580934,4.674427821203564,2.9353056594234643
2022-10-28,2022-10-28 07:48:00,RegionalWaste Management,Reg1,Commercial,25.13676865594975,6.675444766641975,20.52325052352698,3.3245552333580246,9.251148385447289
2022-10-28,2022-10-28 07:52:00,MunicipalWaste Co,Mun1,Municipal,21.192910448369034,7.134245745122808,30.784875785290467,2.865754254877192,7.529128304227309
2022-10-28,2022-10-28 07:52:00,IndustrialProcess Ltd,Ind4,Industrial,17.80847476991728,7.799734461941313,15.392437892645233,2.2002655380586873,12.500356998667813
2022-10-28,2022-10-28 08:07:00,CommercialServices Inc,Com3,Commercial,20.40720019183401,6.755742885570692,20.52325052352698,3.244257114429308,9.275902802665044
2022-10-28,2022-10-28 09:22:00,RegionalWaste Management,Reg4,Municipal,18.923702194796455,8.22948572135183,30.784875785290467,1.7705142786481698,7.799783294035085
2022-10-28,2022-10-28 09:27:00,BuildRight Construction,Bui1,Construction,24.83517012086134,7.223075136108852,18.470925471174283,2.776924863891148,6.385337391576337
2022-10-28,2022-10-28 10:10:00,IndustrialProcess Ltd,Ind2,Industrial,18.94651712105034,8.543749395303793,15.392437892645233,1.4562506046962067,12.799089277174035
2022-10-28,2022-10-28 11:09:00,GreenWaste Solutions,Gre1,Organic,13.182916281857754,6.413319789462195,61.569751570580934,3.5866802105378053,3.0467150681414696
2022-10-28,2022-10-28 11:38:00,BuildRight Construction,Bui2,Construction,19.911155168333188,4.610328374691374,18.470925471174283,5.389671625308626,5.83935471802087
2022-10-28,2022-10-28 12:18:00,IndustrialProcess Ltd,Ind1,Industrial,22.16524023007974,8.25350159356396,15.392437892645233,1.7464984064360394,12.682550773365646
2022-10-28,2022-10-28 12:59:00,MunicipalWaste Co,Mun2,Municipal,11.035985277718636,8.083873180221872,30.784875785290467,1.9161268197781283,7.7637996176803314
2022-10-28,2022-10-28 13:24:00,IndustrialProcess Ltd,Ind3,Commercial,17.717779892652427,8.780624154579522,20.52325052352698,1.219375845420478,9.900136052686273
2022-10-28,2022-10-28 14:03:00,MunicipalWaste Co,Mun4,Municipal,17.057610115993846,8.686335228674624,30.784875785290467,1.3136647713253762,7.91267964682698
2022-10-28,2022-10-28 14:10:00,CommercialServices Inc,Com4,Commercial,16.11770496918724,5.971672731474205,20.52325052352698,4.028327268525795,9.034188551055676
2022-10-28,2022-10-28 15:26:00,RegionalWaste Management,Reg5,Commercial,19.101873643795024,6.832840267749443,20.52325052352698,3.167159732250557,9.299670492248705
2022-10-28,2022-10-28 16:11:00,CommercialServices Inc,Com1,Commercial,12.472723060549574,6.517527245404183,20.52325052352698,3.4824727545958174,9.202465349544735
2022-10-28,2022-10-28 16:49:00,CommercialServices Inc,Com2,Municipal,17.473000852569392,6.325975454869673,30.784875785290467,3.674024545130327,7.329389076370046
2022-10-28,2022-10-28 17:26:00,GreenWaste Solutions,Gre3,Organic,19.870518094773903,6.232742649262549,61.569751570580934,3.7672573507374514,3.02821997587892
2022-10-28,2022-10-28 18:54:00,RegionalWaste Management,Reg2,Commercial,20.863367299797304,7.143312161673692,20.52325052352698,2.856687838326308,9.39538320506344
2022-10-28,2022-10-28 19:55:00,GreenWaste Solutions,Gre2,Organic,11.1019047759614,6.55809098472262,61.569751570580934,3.44190901527738,3.061542839864628
2022-10-29,2022-10-29 06:26:00,BuildRight Construction,Bui2,Construction,17.0881254211824,5.798766057760881,19.545660294767483,4.201233942239119,6.035101574998104
2022-10-29,2022-10-29 09:25:00,CommercialServices Inc,Com2,Commercial,17.291821414895075,5.985250156292757,21.717400327519428,4.014749843707243,8.950147051271763
2022-10-29,2022-10-29 09:30:00,BuildRight Construction,Bui1,Construction,18.44098460524509,6.750125206477112,19.545660294767483,3.2498747935228884,6.232188266888267
2022-10-29,2022-10-29 10:32:00,GreenWaste Solutions,Gre2,Organic,10.171177869665152,6.302935419029743,65.15220098255828,3.697064580970257,2.9016345213852444
2022-10-29,2022-10-29 11:56:00,CommercialServices Inc,Com1,Commercial,13.53133883441195,6.071686930072591,21.717400327519428,3.928313069927409,8.97653379114413
2022-10-29,2022-10-29 13:00:00,IndustrialProcess Ltd,Ind1,Industrial,36.734224857926655,8.346279305909833,16.28805024563957,1.6537206940901665,12.630428452003693
2022-10-29,2022-10-29 15:04:00,GreenWaste Solutions,Gre1,Organic,8.075347137920154,6.3806929607924285,65.15220098255828,3.6193070392075715,2.909247624416599
2022-10-29,2022-10-29 17:40:00,RegionalWaste Management,Reg1,Municipal,17.469783963056067,8.005607734020284,32.57610049127914,1.994392265979716,7.620680848048036
2022-10-30,2022-10-30 07:03:00,GreenWaste Solutions,Gre1,Municipal,8.242480753951334,7.360023127100134,29.8824846870946,2.639976872899866,7.645995056530653
2022-10-30,2022-10-30 12:22:00,RegionalWaste Management,Reg1,Organic,24.056386300534975,6.935776961322003,59.7649693741892,3.064223038677997,3.169058966360481
2022-10-30,2022-10-30 15:06:00,IndustrialProcess Ltd,Ind1,Industrial,14.500169646446302,8.513175542480658,14.9412423435473,1.486824457519342,12.832075812351475
2022-10-30,2022-10-30 15:10:00,BuildRight Construction,Bui1,Construction,10.827685680253731,7.646025362776639,17.92949081225676,2.353974637223361,6.501899953519056
2022-10-31,2022-10-31 07:32:00,CommercialServices Inc,Com1,Commercial,21.051402020061186,6.079121513617201,18.434660950007498,3.920878486382799,9.222117990218628
2022-10-31,2022-10-31 08:13:00,MunicipalWaste Co,Mun4,Municipal,17.503265959918846,7.952957154958699,27.651991425011246,2.047042845041301,7.94757374276462
2022-10-31,2022-10-31 08:13:00,RegionalWaste Management,Reg4,Industrial,15.886027388714998,6.284513310786273,13.825995712505623,3.7154866892137273,12.038117894600795
2022-10-31,2022-10-31 08:55:00,MunicipalWaste Co,Mun1,Municipal,20.800041648016194,7.6603178505760665,27.651991425011246,2.3396821494239335,7.87323535315967
2022-10-31,2022-10-31 10:01:00,BuildRight Construction,Bui1,Construction,9.48991775841196,7.062073665827116,16.591194855006748,2.937926334172884,6.447680197828392
2022-10-31,2022-10-31 10:26:00,BuildRight Construction,Bui2,Construction,12.2462503335149,5.4964909770737,16.591194855006748,4.5035090229263,6.115578163444804
2022-10-31,2022-10-31 11:41:00,GreenWaste Solutions,Gre2,Organic,14.992930273109874,7.638323785720939,55.30398285002249,2.3616762142790613,3.4166997288020866
2022-10-31,2022-10-31 13:49:00,BuildRight Construction,Bui4,Construction,7.5646860130856854,4.651658613334113,16.591194855006748,5.348341386665887,5.936366583803224
2022-10-31,2022-10-31 13:50:00,MunicipalWaste Co,Mun2,Organic,33.12975213292869,8.182037563384327,55.30398285002249,1.817962436615673,3.476680591613123
2022-10-31,2022-10-31 14:00:00,RegionalWaste Management,Reg5,Organic,19.48162557288498,7.3498821569913595,55.30398285002249,2.6501178430086405,3.3848797189502635
2022-10-31,2022-10-31 14:00:00,MunicipalWaste Co,Mun3,Municipal,14.705935082307628,9.51506245857506,27.651991425011246,0.48493754142494083,8.34439122737823
2022-10-31,2022-10-31 14:21:00,CommercialServices Inc,Com2,Municipal,16.838601599831172,8.375187303082704,27.651991425011246,1.6248126969172958,8.05483175214383
2022-10-31,2022-10-31 16:43:00,CommercialServices Inc,Com3,Commercial,18.46992875196263,6.552053406565874,18.434660950007498,3.447946593434126,9.370403257150787
2022-10-31,2022-10-31 16:43:00,RegionalWaste Management,Reg1,Commercial,20.46905388622001,6.654613809905462,18.434660950007498,3.345386190094538,9.402560523371635
2022-10-31,2022-10-31 18:40:00,RegionalWaste Management,Reg3,Municipal,17.54914897743443,7.692307492850384,27.651991425011246,2.307692507149616,7.881361597499021
2022-10-31,2022-10-31 19:20:00,BuildRight Construction,Bui3,Construction,11.751378565634626,6.431567130112006,16.591194855006748,3.568432869887994,6.313932868666326
2022-10-31,2022-10-31 19:43:00,GreenWaste Solutions,Gre1,Organic,10.279927558955439,6.999182182053165,55.30398285002249,3.000817817946835,3.3461915562647397
2022-10-31,2022-10-31 20:59:00,RegionalWaste Management,Reg2,Commercial,22.78645547387498,7.048012893397101,18.434660950007498,2.951987106602899,9.525908703048652
2022-11-01,2022-11-01 05:45:00,BuildRight Construction,Bui1,Construction,14.733149756458323,4.361870851621172,17.876415747094253,5.638129148378828,5.81509615091475
2022-11-01,2022-11-01 08:30:00,BuildRight Construction,Bui2,Construction,15.683832458317744,7.380102479985047,17.876415747094253,2.619897520014953,6.448827067193848
2022-11-01,2022-11-01 08:53:00,MunicipalWaste Co,Mun3,Municipal,16.167730163108228,6.996139757537372,29.79402624515709,3.003860242462628,7.561264180041303
2022-11-01,2022-11-01 09:38:00,GreenWaste Solutions,Gre1,Organic,7.794435977905513,8.045005209591434,59.58805249031418,1.9549947904085663,3.2921855916915996
2022-11-01,2022-11-01 10:25:00,GreenWaste Solutions,Gre3,Organic,6.8473263114062215,7.019857809051621,59.58805249031418,2.9801421909483787,3.1846280963576645
2022-11-01,2022-11-01 11:34:00,GreenWaste Solutions,Gre2,Municipal,8.525737351225242,6.953161904795188,29.79402624515709,3.046838095204812,7.550549622043513
2022-11-01,2022-11-01 13:20:00,RegionalWaste Management,Reg6,Industrial,16.70932700717368,6.931313451713303,14.897013122578546,3.0686865482866974,12.198904606303795
2022-11-01,2022-11-01 13:38:00,RegionalWaste Management,Reg5,Commercial,23.714955294042923,6.194579611151785,19.86268416343806,3.8054203888482148,9.1520595657837
2022-11-01,2022-11-01 13:54:00,IndustrialProcess Ltd,Ind1,Industrial,36.474712180438594,8.350440195880461,14.897013122578546,1.649559804119539,12.770918279528066
2022-11-01,2022-11-01 13:59:00,RegionalWaste Management,Reg7,Municipal,11.90646041858937,7.364548220300618,29.79402624515709,2.635451779699382,7.653109946855969
2022-11-01,2022-11-01 14:19:00,MunicipalWaste Co,Mun2,Organic,22.351533417126607,6.6594237268206555,59.58805249031418,3.3405762731793445,3.1468116934703
2022-11-01,2022-11-01 14:34:00,MunicipalWaste Co,Mun1,Municipal,15.459718225576957,7.251573257154841,29.79402624515709,2.748426742845159,7.62494481719756
2022-11-01,2022-11-01 14:43:00,CommercialServices Inc,Com3,Commercial,12.154579738728598,6.895285794025178,19.86268416343806,3.1047142059748216,9.36924066950163
2022-11-01,2022-11-01 15:25:00,RegionalWaste Management,Reg3,Organic,17.738198656673397,6.889488758188605,59.58805249031418,3.1105112418113947,3.1709498988882037
2022-11-01,2022-11-01 15:33:00,CommercialServices Inc,Com4,Commercial,18.5385817316011,5.272176924767465,19.86268416343806,4.727823075232535,8.866164509627865
2022-11-01,2022-11-01 16:09:00,CommercialServices Inc,Com5,Commercial,13.57541740569899,6.53055526917075,19.86268416343806,3.4694447308292498,9.256193889148305
2022-11-01,2022-11-01 16:29:00,RegionalWaste Management,Reg4,Municipal,15.21426191965998,7.550133367859658,29.79402624515709,2.449866632140342,7.699377098427694
2022-11-01,2022-11-01 16:29:00,CommercialServices Inc,Com1,Commercial,16.256482224569407,7.574075141193032,19.86268416343806,2.425924858806968,9.579628736872976
2022-11-01,2022-11-01 17:28:00,RegionalWaste Management,Reg1,Municipal,13.227452048664267,7.746302597262262,29.79402624515709,2.253697402737738,7.748282905761179
2022-11-01,2022-11-01 19:28:00,MunicipalWaste Co,Mun4,Municipal,11.720178557061699,7.304402565816441,29.79402624515709,2.6955974341835587,7.63811538425761
2022-11-01,2022-11-01 19:43:00,CommercialServices Inc,Com2,Municipal,7.753790718560185,6.434528851196316,29.79402624515709,3.5654711488036837,7.421252237977089
2022-11-01,2022-11-01 20:28:00,RegionalWaste Management,Reg2,Industrial,14.934115101675392,7.053614469429339,14.897013122578546,2.9463855305706614,12.248201016698676
2022-11-02,2022-11-02 05:25:00,RegionalWaste Management,Reg1,Commercial,23.277106939698434,7.388841543112507,19.598169269872933,2.611158456887493,9.542695028931101
2022-11-02,2022-11-02 07:09:00,MunicipalWaste Co,Mun4,Municipal,13.610631017409775,7.663041931810973,29.3972539048094,2.336958068189027,7.754643876595424
2022-11-02,2022-11-02 08:28:00,MunicipalWaste Co,Mun1,Municipal,21.283066415924292,6.928138301392371,29.3972539048094,3.071861698607629,7.5707863807184195
2022-11-02,2022-11-02 08:40:00,RegionalWaste Management,Reg5,Municipal,11.004563991144307,6.560449227320185,29.3972539048094,3.439550772679815,7.478798275581777
2022-11-02,2022-11-02 09:15:00,GreenWaste Solutions,Gre1,Organic,14.11886711919236,7.473424054584653,58.7945078096188,2.526575945415347,3.263018476155688
2022-11-02,2022-11-02 09:31:00,CommercialServices Inc,Com2,Commercial,16.895812370723384,6.750885096594386,19.598169269872933,3.249114903405614,9.344537709817262
2022-11-02,2022-11-02 11:05:00,IndustrialProcess Ltd,Ind2,Industrial,17.374396590265636,8.2665082398438,14.6986269524047,1.7334917601562,12.756834716356167
2022-11-02,2022-11-02 11:50:00,IndustrialProcess Ltd,Ind1,Industrial,28.41697089324033,8.63964072465177,14.6986269524047,1.3603592753482303,12.907468048646
2022-11-02,2022-11-02 14:01:00,CommercialServices Inc,Com1,Commercial,26.59930841624605,6.0956778970162295,19.598169269872933,3.9043221029837705,9.14102208921164
2022-11-02,2022-11-02 14:04:00,MunicipalWaste Co,Mun2,Municipal,9.326431347301451,7.373906283832049,29.3972539048094,2.6260937161679507,7.682308193376795
2022-11-02,2022-11-02 14:10:00,RegionalWaste Management,Reg4,Commercial,23.728318618071093,7.007859500315702,19.598169269872933,2.9921404996842984,9.424357200944305
2022-11-02,2022-11-02 16:05:00,CommercialServices Inc,Com4,Commercial,16.72839398398919,7.268456890581536,19.598169269872933,2.731543109418464,9.505302037390399
2022-11-02,2022-11-02 16:21:00,CommercialServices Inc,Com3,Commercial,17.06495469344794,7.2253414753911285,19.598169269872933,2.7746585246088715,9.491909845598558
2022-11-02,2022-11-02 16:24:00,GreenWaste Solutions,Gre2,Municipal,8.632306165252269,7.859405095910417,29.3972539048094,2.140594904089583,7.803769827454103
2022-11-02,2022-11-02 16:46:00,RegionalWaste Management,Reg2,Municipal,10.812163311594615,7.812182067654928,29.3972539048094,2.187817932345072,7.7919556148643005
2022-11-02,2022-11-02 17:12:00,MunicipalWaste Co,Mun3,Municipal,12.702479266923556,6.947079489520607,29.3972539048094,3.0529205104793933,7.575525069267568
2022-11-02,2022-11-02 20:58:00,RegionalWaste Management,Reg3,Commercial,23.035170626931887,8.635111050812997,19.598169269872933,1.3648889491870033,9.929802057768432
2022-11-03,2022-11-03 05:02:00,RegionalWaste Management,Reg3,Industrial,10.591152979526258,7.53279814097149,15.533136448232957,2.46720185902851,12.379498493205825
2022-11-03,2022-11-03 05:44:00,RegionalWaste Management,Reg2,Municipal,15.326228445719014,7.29869349806981,31.066272896465914,2.7013065019301896,7.55075994655169
2022-11-03,2022-11-03 06:39:00,MunicipalWaste Co,Mun1,Organic,15.705701781431987,7.000245370220971,62.13254579293183,2.999754629779029,3.0853190571335425
2022-11-03,2022-11-03 07:32:00,MunicipalWaste Co,Mun3,Municipal,16.92013378362337,7.864584713692091,31.066272896465914,2.135415286307909,7.69025149076272
2022-11-03,2022-11-03 08:18:00,CommercialServices Inc,Com2,Commercial,14.514889079863579,7.4340986069490755,20.710848597643942,2.5659013930509245,9.470482044374839
2022-11-03,2022-11-03 09:56:00,BuildRight Construction,Bui1,Construction,8.013849785235621,6.298682145223482,18.639763737879548,3.7013178547765184,6.183762985289854
2022-11-03,2022-11-03 10:20:00,CommercialServices Inc,Com3,Commercial,15.028960284730653,6.274988386968904,20.710848597643942,3.7250116130310964,9.113697878992435
2022-11-03,2022-11-03 13:24:00,MunicipalWaste Co,Mun4,Municipal,17.132750905997046,6.79106571867352,31.066272896465914,3.2089342813264796,7.425630273431496
2022-11-03,2022-11-03 13:35:00,MunicipalWaste Co,Mun2,Municipal,15.658094077435438,7.080122261095608,31.066272896465914,2.9198777389043924,7.496882384002641
2022-11-03,2022-11-03 14:22:00,CommercialServices Inc,Com1,Commercial,16.902274758832057,6.271207203966039,20.710848597643942,3.728792796033961,9.112533998113308
2022-11-03,2022-11-03 15:27:00,BuildRight Construction,Bui3,Construction,10.57224432367434,5.181540145495122,18.639763737879548,4.818459854504878,5.950631987088534
2022-11-03,2022-11-03 15:32:00,BuildRight Construction,Bui2,Construction,10.448338476962233,5.695425690591088,18.639763737879548,4.304574309408912,6.057872293261413
2022-11-03,2022-11-03 15:39:00,IndustrialProcess Ltd,Ind2,Industrial,31.58013951123526,8.524034132449213,15.533136448232957,1.4759658675507872,12.777054127060527
2022-11-03,2022-11-03 15:39:00,IndustrialProcess Ltd,Ind1,Industrial,25.561742397500502,8.687831652192868,15.533136448232957,1.3121683478071322,12.842748499889382
2022-11-03,2022-11-03 17:40:00,MunicipalWaste Co,Mun5,Municipal,10.29333720023882,6.478469394338616,31.066272896465914,3.5215306056613844,7.348575633259676
